original_text,admin,adu,air,aja,alir,allah,area,baik,banget,bantu,banyu,barat,bayar,benowo,berangkat,biar,bocor,bulak,bulan,butuh,call,cek,center,cepat,cuci,culvert,daerah,dampak,debit,denda,dm,e,estimasi,g,ga,gak,ganggu,gimana,gin,habis,halo,hari,hidup,indah,info,informasi,iya,jalan,jam,jambang,kah,kak,kali,kalo,karah,kasih,kebraon,kemarin,kena,kerja,keruh,kotak,lancar,lapor,layan,lek,loh,malam,mandi,masak,mati,mem,meter,min,minggu,moga,mohon,normal,num,nyala,opo,orang,pagi,pakai,pakal,panas,parah,pas,pasang,pbi,pdam,pemberitahuan,pipa,pompa,pondok,proyek,respon,rumah,sama,sambikerep,sampek,sek,sekali,selamat,selesai,siang,sih,sore,subuh,surabaya,susah,ta,tagih,tandon,tanggal,telat,terima,tidur,tolong,tp,tugas,wa,warga,wilayah,ya
dm ga balas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826882672,0,0,0,0.562374472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nyala min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661949849,0,0,0,0,0,0.749548129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alhamdulillah malam jam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644352795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764728367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ga harap kompensasi mbak bumd bumn ga saing bisnis ya gin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729568133,0,0,0,0.58292556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357670422
air pantau gorong-gorong munggahbnang daerah sumber klakuanmu ubahen sak durunge mateni banyu gae baik jaring info en sek uwong num gak nganggur pagi ate nyambut kerja banyu mati fungsine uwong num ngefollow akun erti informasi gak klarifikasi ta bukti slogan gerakcepat opo ne seng cepat seng informasi dadi klarifikasi ancengoblok,0,0,0.096973377,0,0,0,0,0.195783439,0,0,0.367052389,0,0,0,0,0,0,0,0,0,0,0,0,0.267595271,0,0,0.181423564,0,0,0,0,0,0,0,0,0.306258388,0,0,0,0,0,0,0,0,0.209735232,0.387542094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199511759,0,0,0,0,0,0,0,0,0,0,0.110574865,0,0,0,0,0,0,0,0.376700259,0,0.257200271,0,0.180881138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273696584,0,0,0,0,0,0,0,0,0,0.239435291,0,0,0,0,0,0,0,0,0,0,0,0,0
kebraon mati air,0,0,0.39876617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796389394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454697124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normalisasi jam ya jam air,0,0,0.289173424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835982527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466381759
halo min info naik tarif urgensi ya tarif ekonomi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697347305,0,0,0,0.514174642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319875201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383420174
dm datany ya min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805686276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37945927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454840947
rumah air min,0,0,0.371339922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499643718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782600036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
min baik krn pagi air daerah klampis ngasem gang masjid keluarmya,0,0,0.268550848,0,0,0,0,0.542188078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50242091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361339399,0,0,0,0,0,0,0,0,0.500918754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
siang gin kunjung air ya nihhhhh tagih naek layan turun hadehh,0,0,0.178302806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468674612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515958182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428685262,0,0,0,0,0,0,0.464620984,0,0,0,0,0,0,0,0,0,0,0,0.28756853
terima kasih pagi nyala aktifitas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556803945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379476342,0,0,0.464581853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574570078,0,0,0,0,0,0,0,0
min oma daerah muhammad lek mari bocor mari baik air admin pagi awan malam mantap tp marungunu ga pagi jam ga nyala kran dapur tunggu awan jam admin nak dapur lek ga disanyo ga admin ngunuku tanda bocor ta admin,0.484186527,0,0.083304307,0,0,0,0,0.168186407,0,0,0,0,0,0,0,0,0.348255364,0,0,0,0,0,0,0,0,0,0.155850656,0,0,0,0,0,0,0,0.386244909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240827612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408148772,0,0.168808788,0,0,0,0,0,0.112087258,0,0,0,0,0,0.126920181,0,0,0.263089146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205685228,0,0,0,0,0,0,0,0.205685228,0,0,0,0,0
min tagih air bulan bulan tp d ganti meter kena,0,0,0.137977914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64465923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36595567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389427338,0.185651459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359542487,0,0,0,0,0,0,0.340678889,0,0,0,0,0
mohon bantu,0,0,0,0,0,0,0,0,0,0.739525201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673128871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
balas klumprik air mati todak nyala,0,0,0.465168249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53041276,0,0,0,0,0,0,0,0,0.708717718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kebraon mati malam ngk info ganggu respon yah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460070436,0,0,0,0,0,0,0,0.413868931,0,0,0,0,0,0,0,0,0,0,0,0.382165178,0,0,0,0,0,0,0,0,0,0,0.387767626,0,0,0.218196536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522517003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maksud- e opo kebraon air mati,0,0,0.22834594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552537514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456037393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260373747,0,0,0,0,0,0,0,0,0,0.605636719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woyyy kebraon mati ya jam gin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624525192,0,0,0,0,0,0,0,0,0,0.405677408,0,0,0,0,0,0,0,0.474508364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270919716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383195049
he kebraon mati makaryo ape mandi raiso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631265498,0,0,0,0,0,0,0,0,0,0,0,0.68673237,0,0.360419926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mati pondok maritim oiii karang kumplrik timur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378318643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925675431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kebraon wooiiii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kebraon air mati nyala,0,0,0.340798879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680620958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388599339,0,0,0,0,0,0,0,0,0.519231922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daerah kebraon surabaya air mati malam informasi bayar lambat kompensasi warga,0,0,0.164516486,0,0,0,0,0,0,0,0,0,0.383804506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307787234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388312237,0,0,0,0,0,0,0,0,0,0,0.328561434,0,0,0,0,0,0,0,0,0,0,0.333378064,0,0,0.187591573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409086438,0,0,0,0,0,0,0,0,0,0,0,0,0.398086913,0,0
pasang pipa kebraon gang tomat selesai normalisasi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423752472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58550553,0,0,0,0.506942436,0,0,0,0,0,0,0,0,0,0,0,0.469708935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dampak mati air min daerah kebraon,0,0,0.23653934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442531876,0.592461975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47240071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269716355,0,0,0.318267411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tidur ta min gak respon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357545057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257916309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523415392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473288183,0,0,0,0,0,0.554684896,0,0,0,0,0,0,0
pakis gunung sawah air nyala jam malam pagi min pas gak info ya min air nyal cuman jam hari,0,0,0.236770414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260839575,0,0,0,0,0,0.350259418,0,0,0.30244861,0,0,0,0.404270027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283374206,0,0,0,0,0,0.318578323,0,0,0,0,0,0.213057069,0,0,0.260839575,0,0,0,0,0.390155393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225536013
oke min thx informasi kali dadak gin min enggak info madam biar tandon air,0,0,0.147608751,0,0,0,0,0,0,0,0,0,0,0,0,0.432981609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387994308,0,0,0,0,0,0.319250053,0.348404501,0,0,0,0,0,0,0.391499317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336275793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387994308,0,0,0,0,0,0,0,0,0,0,0
alhamdulillah terima kasih,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695917182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718122048,0,0,0,0,0,0,0,0
min pbi surabaya barat nyala,0,0,0,0,0,0,0,0,0,0,0,0.553995535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281045185,0,0,0,0,0,0.318236938,0,0,0,0,0,0,0,0,0,0.493013728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519389322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pakal air mati,0,0,0.317582348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362126457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876359447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pakal mati min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348176459,0,0,0.410850949,0,0,0,0,0,0,0,0,0,0,0.842599936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kebraon air mati min,0,0,0.351382644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701758152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400667583,0,0,0.472790886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kebraon air matiiitarif air tingkat tp air kecillllll solusinyaaa,0,0,0.551330106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524670513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648657049,0,0,0,0,0
kebraon dadak mati pet min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74955588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427957611,0,0,0.504993333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tlp call center pemberitahuan air mati kmrin mati pakal benowo,0,0,0.157834349,0,0,0,0,0,0,0,0,0,0,0.381917887,0,0,0,0,0,0,0.44546992,0,0.44546992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304719422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435539393,0,0,0,0,0,0,0.387029272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
air pdam pakal mati min,0,0,0.259465164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295857754,0,0,0.349114467,0,0,0,0,0,0,0,0,0,0,0.715986731,0,0,0,0,0,0.45894238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benowo mati air miiiin,0,0,0.350170271,0,0,0,0,0,0,0,0,0,0,0.847320565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399285162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
air kebraon mlm mati,0,0,0.39876617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796389394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454697124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iya ga info ganggu mati pet pas info ga bnr num mati ulang num ga info mati kdg luamaa bsk kerjahr sekolah malam food prep bsk pagi air mati gimana pdam layan ga baik,0,0,0.092789179,0,0,0,0,0.187335796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430222029,0,0.223088769,0.2417898,0,0,0,0,0,0,0.421161261,0,0.24610262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268505792,0,0,0.18802904,0,0,0.252478992,0,0,0,0,0,0,0,0.360446436,0,0,0,0.173076497,0,0,0,0,0.258882222,0,0,0.164125643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iyaaa benerrrr kakmana tagih mahalllllllllll tp layan zeroooooooo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62758576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565141757,0,0,0,0,0,0,0.535491278,0,0,0,0,0
kebraon mati ya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711003321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405946096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574179453
kebraon tbtb ikut mati air anjir nyala air,0,0,0.523095829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617012135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352281993,0,0,0,0,0,0,0,0,0.470706041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mati air kebraon,0,0,0.39876617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796389394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454697124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
